"IRN","DISTRICT","COUNTY","COUNTY NUMBER","DISTRICT TYPE","CALCULATED OPPORTUNITY GRANT","CAPPED OPPORTUNITY GRANT","CALCULATED TARGETED ASSISTANCE","CAPPED TARGETED ASSISTANCE","CALCULATED K-3 LITERACY FUNDING","CAPPED K-3 LITERACY FUNDING","CALCULATED ECONOMIC DISADVANTAGED FUNDING","CAPPED ECONOMIC DISADVANTAGED FUNDING","CALCULATED LIMITED ENGLISH PROFICIENCY FUNDING","CAPPED LIMITED ENGLISH PROFICIENCY FUNDING","CALCULATED GIFTED EDUCATION FUNDING","CAPPED GIFTED EDUCATION FUNDING","CALCULATED TRANSPORTATION FUNDING","CAPPED TRANSPORTATION FUNDING","CALCULATED SPECIAL EDUCATION ADDITIONAL FUNDING","CAPPED SPECIAL EDUCATION ADDITIONAL FUNDING","CALCULATED CAREER TECH EDUCATION FUNDING","CAPPED CAREER TECH EDUCATION FUNDING","CALCULATED FUNDING BEFORE GUARANTEE","CAPPED FUNDING BEFORE GUARANTEE","TRANSITIONAL GUARANTEE BASE","TRANSITIONAL GUARANTEE","TOTAL CALCULATED STATE FUNDING","PRESCHOOL SPECIAL EDUCATION FUNDING","SPECIAL EDUCATION TRANSPORTATION FUNDING","TOTAL ADDITIONAL AID ITEMS","EDUCATION SERVICE CENTER TRANSFER","OPEN ENROLLMENT ADJUSTMENT","COMMUNITY SCHOOL TRANSFER","STEM SCHOOL TRANSFER","SCHOLARSHIP TRANSFER","OTHER ADJUSTMENTS","TOTAL TRANSFERS & ADJUSTMENTS","NET STATE FOUNDATION FUNDING","STATEWIDE TOTAL ADM","STATEWIDE FORMULA ADM","STATEWIDE ECONOMIC DISADVANTAGED RATIO","STATEWIDE MEDIAN INCOME","STATEWIDE 3 YEAR AVERAGE VALUATION","STATEWIDE 3 YEAR AVERAGE ADJUSTED VALUATION","STATEWIDE 3 YEAR FEDERAL GROSS INCOME","ADJUSTED TOTAL ADM","TOTAL ADM","TUITION KINDERGARTEN ADM","JOINTURE JVS ADM","FORMULA ADM","CATEGORY 1 SPECIAL EDUCATION ADM","CATEGORY 2 SPECIAL EDUCATION ADM","CATEGORY 3 SPECIAL EDUCATION ADM","CATEGORY 4 SPECIAL EDUCATION ADM","CATEGORY 5 SPECIAL EDUCATION ADM","CATEGORY 6 SPECIAL EDUCATION ADM","CATEGORY 1 CAREER TECH FTE","CATEGORY 2 CAREER TECH FTE","CATEGORY 3 CAREER TECH FTE","CATEGORY 4 CAREER TECH FTE","CATEGORY 5 CAREER TECH FTE","CATEGORY 1 LEP ADM","CATEGORY 2 LEP ADM","CATEGORY 3 LEP ADM","K-3 FORMULA ADM","K-3 E-SCHOOL FORMULA ADM","PRESCHOOL AUTISM SCHOLARSHIP ADM","BRICK & MORTAR & STEM SCHOOL ADM","E-SCHOOL FORMULA ADM","NET FORMULA ADM","JON PETERSON SCHOLARSHIP ADM","AUTISM SCHOLARSHIP ADM","EDCHOICE SCHOLARSHIP ADM","ECONOMIC DISADVANTAGED ADM","ECONOMIC DISADVANTAGED RATIO","E-SCHOOL ECONOMIC DISADVANTAGED ADM","3 YEAR AVERAGE FEDERAL GROSS INCOME","3 YEAR AVERAGE TOTAL REAL VALUATION","3 YEAR AVERAGE AGRICULTURAL REAL VALUATION","3 YEAR AVERAGE ADJSUTED TOTAL VALUATION","3 YEAR AVERAGE TOTAL VALUATION","EXEMPT PROPERTY VALUATION","POTENTIAL PROPERTY VALUATION","MEDIAN INCOME TY11","STATE SHARE INDEX","ECONIMC DISADVANTAGED INDEX","INCOMING OPEN ENROLLMENT ADM","OUTGOING OPEN ENROLLMENT ADM","RESIDENT COMMUNITY SCHOOL ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 1 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 2 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 3 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 4 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 5 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 6 ADM"
"50351.0","Crestview Local SD","Van Wert","81.0","3.0","2566107.7","2566107.7","530556.98","530556.98","35923.23","35923.23","52795.45","52795.45","1227.18","1227.18","49974.75","49974.75","263468.24","263468.24","369677.7","369677.7","36372.25","36372.25","3906103.48","3906103.48","4376145.68","470042.2","4376145.68","108356.74","11249.87","119606.61","-389568.44","159462.6","-75611.89","0.0","0.0","-1687.37","-307405.1","4188347.19","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","847.51","847.51","0.0","35.7","818.95","24.0","79.0","9.0","3.0","6.0","5.0","13.21","0.06","0.0","0.0","0.48","0.0","2.0","0.0","233.0","0.0","0.0","6.71","1.9","812.01","0.0","0.0","0.0","313.05","0.369376173","1.76","98332313.0","92835083.0","43521960.0","99742203.0","99742203.0","3473550.0","103215753.0","36251.0","0.545415479","0.630491186","125.1","99.0","8.89","12.0","11.0","0.0","0.0","0.0","0.0"
"50369.0","Lincolnview Local SD","Van Wert","81.0","3.0","2005921.79","2005921.79","334891.47","334891.47","29566.27","29566.27","42026.0","42026.0","0.0","0.0","46622.95","46622.95","332234.68","332234.68","322481.47","322481.47","16308.32","16308.32","3130052.95","3130052.95","4012734.17","882681.22","4012734.17","112863.11","12844.78","125707.89","-570375.53","843283.49","-90685.96","0.0","-25108.0","-37540.51","119573.49","4258015.55","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","766.07","766.07","0.0","31.84","740.59","10.0","61.0","19.0","0.0","7.0","6.0","4.66","0.46","0.0","0.0","6.48","0.0","0.0","0.0","207.49","3.49","0.0","10.16","7.51","724.46","1.0","0.0","0.0","272.06","0.355137259","4.0","95962142.0","99683443.0","47966507.0","103023643.0","103023643.0","4972640.0","107996283.0","34518.0","0.471461375","0.582819054","265.71","111.38","13.97","13.0","7.0","1.0","0.0","2.0","0.0"
"50393.0","Vinton County Local SD","Vinton","82.0","3.0","9527488.4","8970955.41","3599130.96","3388893.48","118926.19","111979.31","1294193.84","1218595.58","0.0","0.0","110523.1","104067.07","1839661.12","1732200.26","1541747.27","1541747.27","33524.47","33524.47","18065195.35","17101962.85","16095965.03","0.0","17101962.85","131337.85","113900.23","245238.08","-69193.79","-402676.65","-371539.47","0.0","-3150.0","-5027.46","-851587.37","16495613.56","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2326.29","2326.29","0.0","67.08","2272.62","36.0","249.1","14.0","3.0","28.0","19.68","0.65","0.0","0.0","0.0","29.97","0.0","0.0","0.0","687.53","16.45","0.0","0.0","60.25","2212.19","0.0","0.18","0.0","1795.63","0.771885706","48.2","173442161.0","157055083.0","60588510.0","190936693.0","190936693.0","26705010.0","217641703.0","27533.0","0.729728942","2.753260233","65.0","132.25","59.68","13.0","11.0","0.0","0.0","0.0","1.0"
"50419.0","Carlisle Local SD","Warren","83.0","3.0","5344302.41","5344302.41","795870.02","795870.02","70336.42","70336.42","70058.34","70058.34","0.0","0.0","75886.7","75886.7","454927.4","454927.4","514387.1","514387.1","32623.4","32623.4","7358391.79","7358391.79","7173020.45","0.0","7358391.79","84347.89","49092.02","133439.91","-51886.74","180801.2","-589522.54","0.0","0.0","-1593.92","-462202.0","7029629.7","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1595.74","1595.74","0.0","43.0","1561.34","21.5","104.68","5.0","0.0","13.0","7.0","0.0","11.39","0.5","0.0","0.0","0.0","0.0","0.0","441.3","3.0","0.0","17.31","71.39","1476.96","0.0","0.0","0.0","531.57","0.333118177","23.68","195007868.0","146456840.0","2433257.0","172265013.0","172265013.0","11423380.0","183688393.0","33873.0","0.595804125","0.512788087","83.4","49.88","82.35","6.0","8.0","0.0","1.0","1.0","0.0"
"50427.0","Springboro Community City SD","Warren","83.0","1.0","12929524.62","8522102.98","103800.73","68417.09","206031.7","135799.53","2143.17","1412.61","11779.99","7764.43","281360.0","185449.9","1881534.4","1240156.18","1297642.42","1297642.42","546.98","546.98","16714364.01","11459292.12","10785216.09","0.0","11459292.12","213543.97","103429.45","316973.42","-36388.63","-404613.39","-605782.23","-30422.23","-121154.0","-24.73","-1198385.21","10577880.33","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5830.6","5830.6","0.0","125.75","5730.0","61.5","411.72","14.0","8.86","19.0","44.71","0.28","0.0","0.0","0.0","0.0","6.5","12.0","9.0","1544.49","19.27","1.51","9.28","84.32","5637.08","0.5","2.65","0.0","393.38","0.067468185","14.62","1151749109.0","844159230.0","18068910.0","913229886.0","913229886.0","40962960.0","954192847.0","62425.0","0.392666155","0.021034845","0.0","71.51","96.86","9.0","27.0","1.0","0.0","2.0","3.0"
"50435.0","Kings Local SD","Warren","83.0","3.0","7836090.35","4770275.83","0.0","0.0","158179.16","96292.69","25843.8","15732.6","40336.16","24554.92","194874.45","118631.22","1061325.53","646089.48","1049574.6","1049574.6","0.0","0.0","10366224.05","6721151.34","6325789.49","0.0","6721151.34","194030.91","99584.45","293615.36","-127887.68","189198.02","-538191.15","0.0","-120432.0","0.0","-597312.81","6417453.89","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4089.92","4089.92","0.0","146.28","3972.89","64.0","354.03","11.84","5.0","22.86","43.55","0.0","0.0","0.0","0.0","0.0","25.0","57.86","19.86","1236.81","9.81","0.0","1.0","72.07","3894.07","5.0","1.0","0.0","712.36","0.174174556","27.04","891152018.0","683388287.0","3575833.0","697306663.0","697306663.0","55771950.0","753078613.0","43096.0","0.34332297","0.140187951","59.15","26.61","73.34","19.0","13.0","1.0","1.0","0.0","5.0"
"50443.0","Little Miami Local SD","Warren","83.0","3.0","6904035.94","6710847.67","0.0","0.0","149294.31","145116.77","45373.76","44104.11","11839.45","11508.15","195178.85","189717.37","2033455.23","1976555.22","739244.25","739244.25","1570.99","1570.99","10079992.78","9818664.53","9241096.04","0.0","9818664.53","266413.22","169962.98","436376.2","-119733.09","-1270930.13","-869260.83","0.0","-206448.0","-84.43","-2466456.48","7788584.25","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4164.64","4164.64","0.0","163.58","4033.77","62.27","294.6","14.67","1.0","21.5","31.24","0.98","0.0","0.0","0.0","0.28","4.0","22.0","12.0","1237.13","25.63","1.0","2.0","130.23","3894.54","5.5","3.0","0.0","875.32","0.210179031","49.03","937318824.0","743891427.0","48432037.0","763269586.0","763269586.0","32978440.0","796248027.0","49843.0","0.297847684","0.204136204","23.11","239.96","130.12","25.0","23.0","0.0","1.0","3.0","4.0"
"50450.0","Mason City SD","Warren","83.0","1.0","24287485.2","21551784.07","447581.43","397166.62","325883.73","289176.74","6270.26","5563.99","180158.4","159865.66","497611.05","441560.99","3823863.16","3393149.7","2558334.09","2558334.09","177.6","177.6","32127364.92","28796779.46","27102851.26","0.0","28796779.46","390835.71","137859.36","528695.07","-67783.82","712536.95","-650768.52","0.0","-323234.0","-1024.89","-330274.28","28995200.25","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","10116.92","10116.92","0.0","75.88","10056.21","72.8","544.03","41.6","8.0","53.24","104.15","0.0","0.0","0.0","0.26","0.0","53.9","227.1","123.0","2359.97","7.77","1.0","5.0","75.76","9963.85","10.5","3.35","0.0","811.61","0.080223032","27.83","2012941666.0","1480844373.0","4209013.0","1505863515.0","1505863515.0","112067790.0","1617931306.0","58747.0","0.420353819","0.029739893","149.3","24.97","80.48","29.0","43.0","3.0","1.0","1.0","3.0"
"50468.0","Wayne Local SD","Warren","83.0","3.0","2794710.98","2794710.98","137582.0","137582.0","47004.78","47004.78","21420.21","21420.21","4565.9","4565.9","70511.95","70511.95","352993.26","352993.26","262059.67","262059.67","196.7","196.7","3691045.45","3691045.45","4041537.8","350492.35","4041537.8","43477.52","17591.78","61069.3","-48106.0","511309.35","-169183.84","0.0","0.0","-26.28","293993.23","4396600.33","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1419.59","1419.59","0.0","56.5","1374.39","11.3","96.1","8.0","1.0","10.5","4.0","0.0","0.0","0.19","0.0","0.14","1.0","8.8","2.0","365.04","4.14","0.0","1.0","26.83","1346.81","0.0","0.0","0.0","329.99","0.232454441","11.09","229024285.0","201157203.0","21147713.0","237793546.0","237793546.0","13782890.0","251576437.0","38662.0","0.353945897","0.24969909","103.93","14.1","27.96","8.0","2.0","0.0","0.0","0.0","0.0"
"50484.0","Fort Frye Local SD","Washington","84.0","3.0","2365350.51","2365350.51","268618.35","268618.35","41136.43","41136.43","136485.92","136485.92","0.0","0.0","52604.0","52604.0","628986.67","628986.67","277406.34","277406.34","20872.4","20872.4","3791460.62","3791460.62","4187015.47","395554.85","4187015.47","71607.38","0.0","71607.38","-326058.93","145032.41","-152783.49","0.0","0.0","-46017.14","-379827.15","3878795.7","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","974.66","974.66","0.0","92.32","900.8","20.0","89.84","5.5","1.0","3.0","5.0","8.65","0.34","0.0","0.0","0.72","0.0","0.0","0.0","294.5","7.1","0.0","0.0","26.2","874.6","0.0","0.0","0.0","476.46","0.488847393","17.0","123502559.0","90778387.0","27251280.0","142469713.0","142469713.0","6527990.0","148997703.0","28224.0","0.457064084","1.104302033","89.23","60.56","21.18","12.0","4.0","0.0","0.0","0.0","0.0"
"50492.0","Frontier Local SD","Washington","84.0","3.0","2931078.96","2931078.96","654921.71","654921.71","35053.1","35053.1","149.95","149.95","0.0","0.0","44545.3","44545.3","677059.79","677059.79","521148.18","521148.18","71325.0","71325.0","4935281.99","4935281.99","5187437.42","252155.43","5187437.42","55618.0","22974.56","78592.56","-574881.61","-95319.9","-123731.88","0.0","0.0","-14260.01","-808193.4","4457836.58","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","733.7","733.7","0.0","48.3","695.06","19.0","90.76","13.3","0.0","7.0","4.0","11.41","5.87","0.0","0.57","8.24","0.0","0.0","0.0","200.2","3.0","0.0","0.0","20.2","674.86","0.0","0.0","0.0","44.7","0.060924083","12.2","84614933.0","54975843.0","17617587.0","59610426.0","59610426.0","6636130.0","66246557.0","28181.0","0.734032331","0.017152178","23.18","39.0","19.44","7.0","2.0","0.0","0.0","0.0","1.0"
"50500.0","Warren Local SD","Washington","84.0","3.0","8118241.92","7651838.7","1464355.45","1380226.38","96873.53","91308.02","150534.17","141885.79","0.0","0.0","107745.1","101555.01","1339038.42","1262108.98","750668.19","750668.19","38400.49","38400.49","12065857.27","11417991.56","10746345.01","0.0","11417991.56","104524.87","45651.94","150176.81","-331340.48","85249.2","-503625.34","0.0","0.0","-7017.74","-756734.36","10811434.01","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2315.58","2315.58","0.0","100.7","2235.02","35.0","135.14","13.0","2.0","14.0","10.0","11.53","0.5","0.0","0.0","0.71","0.0","0.0","0.0","600.62","13.62","0.0","0.0","80.08","2154.94","0.0","0.0","0.0","882.84","0.38126085","49.74","299620511.0","218499970.0","44082087.0","233667400.0","233667400.0","10602250.0","244269650.0","32465.0","0.632252481","0.671715992","200.8","185.6","77.99","16.0","5.0","1.0","0.0","0.0","0.0"
"50518.0","Wolf Creek Local SD","Washington","84.0","3.0","876294.59","876294.59","36244.73","36244.73","20981.52","20981.52","24608.27","24608.27","0.0","0.0","40639.8","40639.8","205487.53","205487.53","136580.18","136580.18","8288.43","8288.43","1349125.05","1349125.05","1689912.84","340787.79","1689912.84","42887.78","15809.58","58697.36","-321105.52","178323.3","-56157.2","0.0","0.0","-4925.51","-203864.93","1544745.27","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","615.56","615.56","0.0","44.5","579.96","7.9","47.0","9.0","0.0","6.0","6.0","3.94","0.0","0.0","0.0","8.36","0.0","0.0","0.0","176.5","0.0","0.0","0.0","7.56","572.4","0.0","0.0","0.0","196.89","0.319855091","3.39","64522081.0","57995680.0","14765087.0","138239360.0","138239360.0","2451130.0","140690490.0","29783.0","0.263003819","0.472767703","62.0","30.86","8.32","7.0","3.0","0.0","0.0","0.0","0.0"
"50534.0","Chippewa Local SD","Wayne","85.0","3.0","3795978.45","3795978.45","461560.73","461560.73","56132.26","56132.26","63668.81","63668.81","0.0","0.0","70916.0","70916.0","340887.22","340887.22","265109.71","265109.71","3406.46","3406.46","5057659.64","5057659.64","4901083.66","0.0","5057659.64","71687.68","15017.68","86705.36","-8836.62","80801.45","-225741.55","0.0","-7196.0","-20630.65","-181603.37","4962761.63","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1419.49","1419.49","0.0","47.86","1381.2","18.0","54.0","3.0","0.0","3.0","10.0","0.42","0.44","0.77","0.56","0.42","0.0","0.0","0.0","390.0","5.0","0.0","3.0","29.83","1348.12","1.0","0.0","0.0","474.79","0.334479285","16.97","204145107.0","173397740.0","12923577.0","188135963.0","188135963.0","8804860.0","196940823.0","33213.0","0.47838454","0.516987112","81.8","65.85","31.54","2.0","10.0","0.0","2.0","0.0","0.0"
"50542.0","Dalton Local SD","Wayne","85.0","3.0","1873719.2","1873719.2","83654.12","83654.12","32445.32","32445.32","22162.99","22162.99","4880.86","4880.86","49642.9","49642.9","275529.56","275529.56","245193.01","245193.01","2354.94","2354.94","2589582.9","2589582.9","2914867.73","325284.83","2914867.73","35737.85","12613.21","48351.06","-25658.01","282402.0","-132971.87","0.0","-40950.0","-371.83","82450.29","3045669.08","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","852.74","852.74","0.0","32.7","826.58","7.0","43.0","6.0","0.0","6.0","12.0","0.0","0.0","0.0","0.0","4.19","6.0","3.0","0.0","243.94","4.14","0.34","11.0","12.14","806.19","0.0","0.34","0.0","236.6","0.277458545","5.0","140712967.0","136190770.0","24408167.0","139707396.0","139707396.0","11605570.0","151312967.0","32232.0","0.394412779","0.35574391","86.6","36.0","21.92","5.0","3.0","0.0","0.0","0.0","0.0"
"50559.0","Green Local SD","Wayne","85.0","3.0","3270838.07","3270838.07","532646.84","532646.84","47911.27","47911.27","35122.28","35122.28","1901.57","1901.57","59039.25","59039.25","412619.72","412619.72","314532.16","314532.16","20777.87","20777.87","4695389.03","4695389.03","5081828.42","386439.39","5081828.42","38226.07","21431.8","59657.87","-7586.54","414584.6","-181203.83","0.0","-40036.8","-6235.93","179521.5","5321007.79","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1119.17","1119.17","0.0","51.65","1077.85","18.35","71.6","12.0","0.0","3.8","5.0","6.93","0.0","0.0","0.0","3.41","1.0","0.0","2.8","321.15","6.0","0.0","2.5","26.72","1046.9","1.35","1.0","0.0","332.09","0.296728826","11.19","146558131.0","132038827.0","22673060.0","135432776.0","135432776.0","13597730.0","149030507.0","33481.0","0.528214945","0.406874752","129.65","54.39","29.87","3.0","5.0","0.0","0.0","0.0","0.0"
"50567.0","North Central Local SD","Wayne","85.0","3.0","3950103.34","3950103.34","724801.42","724801.42","54673.79","54673.79","54054.25","54054.25","599.18","599.18","67504.85","67504.85","559318.05","559318.05","511541.92","511541.92","29824.34","29824.34","5952421.14","5952421.14","5953663.76","1242.62","5953663.76","62051.08","16330.15","78381.23","-8854.63","267900.1","-178827.46","0.0","-30020.0","-6882.43","43315.58","6075360.57","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1340.45","1340.45","0.0","61.85","1290.97","15.96","111.46","8.7","1.0","12.25","8.88","9.52","0.0","0.0","0.0","6.06","0.0","1.0","0.0","362.34","4.0","0.0","0.0","30.77","1258.2","2.0","0.0","0.0","432.91","0.322958708","16.0","164306129.0","157557747.0","27552037.0","161074250.0","161074250.0","17035390.0","178109640.0","33235.0","0.532601364","0.481986931","94.41","49.17","29.81","8.0","2.0","0.0","0.0","2.0","0.0"
"50575.0","Northwestern Local SD","Wayne","85.0","3.0","4207140.31","4207140.31","986032.19","986032.19","58951.75","58951.75","111015.58","111015.58","2663.19","2663.19","65386.95","65386.95","538951.78","538951.78","466922.5","466922.5","80003.69","80003.69","6517067.94","6517067.94","6669640.61","152572.67","6669640.61","48987.39","9100.96","58088.35","-9167.93","950917.6","-158606.21","0.0","0.0","-9125.31","774018.15","7501747.11","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1283.92","1283.92","0.0","58.16","1237.39","11.0","87.0","9.0","0.0","1.0","14.0","23.97","0.0","0.0","0.0","11.18","3.0","0.0","0.0","371.88","3.38","0.0","3.41","20.81","1214.02","0.0","0.0","0.0","531.33","0.413834195","9.85","136764947.0","135885373.0","35226437.0","139591160.0","139591160.0","12078660.0","151669820.0","30891.0","0.591820986","0.791396293","186.9","17.9","26.65","7.0","2.0","0.0","1.0","0.0","0.0"
"50583.0","Southeast Local SD","Wayne","85.0","3.0","3207774.71","3088809.2","94371.68","90871.75","63222.61","60877.9","157938.63","152081.22","58003.15","55852.01","72939.0","70233.94","656817.94","632458.79","418743.09","418743.09","15058.89","15058.89","4744869.7","4584986.79","4315281.68","0.0","4584986.79","130702.84","34691.98","165394.82","-43831.78","330900.0","-571451.88","0.0","0.0","35360.84","-249022.82","4501358.79","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1524.84","1524.84","0.0","43.8","1489.8","27.0","122.11","10.0","1.0","10.0","14.0","0.0","0.0","10.66","0.0","14.17","0.0","106.9","46.0","479.9","4.0","0.0","55.0","38.66","1409.89","0.0","0.0","0.0","673.49","0.441679127","22.19","244946399.0","266000290.0","68886777.0","274489106.0","274489106.0","24817600.0","299306707.0","28611.0","0.374788154","0.901477759","120.95","60.95","88.64","6.0","15.0","0.0","0.0","0.0","4.0"
"50591.0","Triway Local SD","Wayne","85.0","3.0","4685275.94","4685275.94","550368.76","550368.76","77628.38","77628.38","108879.85","108879.85","12556.06","12556.06","85728.5","85728.5","742927.88","742927.88","408054.59","408054.59","27522.89","27522.89","6698942.85","6698942.85","7003351.17","304408.32","7003351.17","96075.03","0.0","96075.03","-11567.01","-171854.15","-258054.36","0.0","0.0","32868.84","-408606.68","6690819.52","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1830.96","1830.96","0.0","96.57","1753.7","28.0","95.98","7.0","0.0","9.0","10.5","9.12","0.0","0.42","0.0","9.14","9.0","10.0","3.0","540.67","2.07","0.0","6.11","36.65","1712.46","0.0","0.0","0.0","669.85","0.365846332","15.43","262838069.0","237065380.0","34922760.0","249537993.0","250298460.0","108357150.0","358655610.0","32135.0","0.465039496","0.618498535","89.43","116.7","39.18","12.0","7.0","0.0","0.0","0.0","1.0"
"50617.0","Edgerton Local SD","Williams","86.0","3.0","1969282.25","1810024.94","389982.15","358444.0","28662.23","26344.29","90748.78","83409.86","423.9","389.62","41512.4","38155.26","148170.22","136187.59","166009.95","166009.95","824.76","824.76","2835616.64","2619790.27","2465684.97","0.0","2619790.27","35095.51","6857.26","41952.77","-144453.79","83574.64","-84379.2","0.0","-17500.0","-67001.37","-229759.72","2431983.32","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","636.5","636.5","0.0","37.52","606.48","10.0","47.1","0.88","1.0","4.76","0.0","0.11","0.0","0.0","0.0","0.64","0.0","0.0","1.0","183.97","1.0","0.0","0.0","11.75","594.73","0.0","0.0","0.0","311.52","0.489426551","6.75","74030595.0","69200717.0","21534767.0","72475826.0","72475826.0","7729300.0","80205127.0","30230.0","0.565199084","1.106920209","53.34","34.6","13.36","3.0","3.0","1.0","0.0","0.0","0.0"
"50625.0","Edon-Northwest Local SD","Williams","86.0","3.0","1446248.7","1446248.7","299631.18","299631.18","22671.45","22671.45","68884.73","68884.73","0.0","0.0","38088.15","38088.15","247698.29","247698.29","268015.69","268015.69","19716.06","19716.06","2410954.25","2410954.25","2926336.41","515382.16","2926336.41","62246.21","7313.93","69560.14","-298020.15","159000.77","-82297.02","0.0","-22279.0","-45343.11","-288938.51","2706958.04","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","530.45","530.45","0.0","21.02","513.63","13.2","64.16","5.8","0.0","5.0","6.0","7.92","0.0","0.44","0.0","0.0","0.0","0.0","0.0","158.95","5.0","0.0","0.0","10.4","502.73","0.5","0.0","0.0","253.0","0.47695353","9.4","59511502.0","65674927.0","25475450.0","68555180.0","68555180.0","6875910.0","75431090.0","31014.0","0.49012016","1.051219479","64.12","35.75","11.09","7.0","5.0","0.0","1.0","0.0","0.0"
"50633.0","Millcreek-West Unity Local S","Williams","86.0","3.0","2075536.13","1947935.77","495709.03","465233.7","28684.27","26920.81","48976.7","45965.7","0.0","0.0","41043.25","38519.98","220373.71","206825.52","311555.42","311555.42","12414.83","12414.83","3234293.34","3055371.73","2875643.98","0.0","3055371.73","28199.35","40401.83","68601.18","-308044.67","69687.8","-97688.85","0.0","-17500.0","-80521.9","-434067.62","2689905.29","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","609.53","609.53","0.0","28.6","586.65","6.0","51.0","5.8","1.0","4.0","7.0","2.92","0.0","0.42","0.0","3.4","0.0","0.0","0.0","177.0","1.0","0.0","1.0","8.0","577.9","0.0","0.0","0.0","246.3","0.404081834","5.0","64761147.0","61258133.0","17885263.0","63442206.0","63442206.0","10842950.0","74285157.0","29861.0","0.615830493","0.754535918","69.71","58.67","7.02","4.0","2.0","0.0","0.0","0.0","0.0"
"50641.0","North Central Local SD","Williams","86.0","3.0","1731877.71","1731877.71","331357.7","331357.7","30225.57","30225.57","111045.95","111045.95","12928.95","12928.95","42781.45","42781.45","230535.67","230535.67","221532.82","221532.82","21105.71","21105.71","2733391.53","2733391.53","3041477.66","308086.13","3041477.66","32120.98","18129.3","50250.28","-200461.39","-330836.35","-62354.55","0.0","-23975.0","-67957.92","-685585.21","2406142.73","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","657.49","657.49","0.0","24.0","638.29","14.0","51.0","3.0","1.0","5.0","5.37","7.98","0.0","0.0","0.0","3.5","3.0","17.0","5.0","210.72","2.32","0.0","0.0","10.32","626.6","0.0","1.37","0.0","339.12","0.515779708","3.32","76727597.0","86280660.0","23565650.0","88395133.0","88395133.0","5661200.0","94056333.0","30657.0","0.472290433","1.229333648","30.0","86.83","10.19","4.0","3.0","0.0","0.0","0.0","0.0"
"50658.0","Stryker Local SD","Williams","86.0","3.0","1422064.83","1422064.83","274330.13","274330.13","25619.78","25619.78","53744.07","53744.07","0.0","0.0","35964.95","35964.95","95248.5","95248.5","185981.14","185981.14","1549.93","1549.93","2094503.33","2094503.33","1999581.95","0.0","2094503.33","9433.45","13949.18","23382.63","-136819.14","-387582.96","-71568.95","0.0","-62500.0","-135.9","-658606.95","1459279.01","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","482.39","483.39","2.0","29.24","458.99","8.0","32.88","3.0","0.0","3.5","5.0","0.36","0.0","0.0","0.0","0.76","0.0","0.0","0.0","168.0","1.0","0.0","1.0","9.99","446.75","0.5","1.0","0.0","217.58","0.450112745","4.18","55880329.0","53031303.0","14850153.0","57461106.0","57461106.0","15422410.0","72883517.0","30677.0","0.539294684","0.936232871","27.0","95.0","11.43","1.0","1.0","0.0","0.0","0.0","0.0"
